id,product_id,sku,color,size,stock,price_cents,is_active
fd7767eb-8084-4099-8d73-ed9effb7dac6,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-SAN-L,Sand,L,21,12200,True
6c5e7c4d-2063-43c8-875c-1c8f4e546bc7,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-SAN-XL,Sand,XL,27,12200,True
8786661f-e82e-4e5f-b322-99dec3a76c21,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-SAN-XXL,Sand,XXL,7,12200,True
8a35fc86-da5e-4e68-a1bd-a166adcbefb5,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-COB-XS,Cobalt,XS,12,12200,True
59c7b3e3-fbdf-41cf-a145-46a427e4e659,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-COB-S,Cobalt,S,3,12200,True
a07690ba-81d7-4814-a673-2999e0b43ef1,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-COB-M,Cobalt,M,28,12200,True
77ffbba5-6458-4dcb-9e32-6c1cdf60d7ef,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-COB-L,Cobalt,L,18,12200,True
14feeadc-0918-4a58-85cb-79eb152b4ea3,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-COB-XL,Cobalt,XL,7,12200,True
182e7e68-a8a7-4085-99d7-4f19e76a1b72,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-COB-XXL,Cobalt,XXL,18,12200,True
f974af2f-321f-4ccf-bf9c-ac64d920cea3,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CRE-XS,Cream,XS,19,12200,True
57311910-ac8e-4257-b8b3-f37ac2ec406f,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CRE-S,Cream,S,1,12200,True
eb51a067-ac5e-4e9a-a2ca-74c09755a1e1,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CRE-M,Cream,M,19,12200,True
866241ff-ed6e-4a54-aed0-4147a8c0935c,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CRE-L,Cream,L,2,12200,True
13c82e48-8574-450d-9637-163b011f52f0,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CRE-XL,Cream,XL,13,12200,True
dee8dcca-548e-4773-9257-408e21f75c70,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CRE-XXL,Cream,XXL,21,12200,True
ec9db173-855e-441b-b2ba-26e0845aa854,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CHA-XS,Charcoal,XS,18,12200,True
9c140856-c82c-49bb-a2e5-7c5aa1f52fea,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CHA-S,Charcoal,S,18,12200,True
373cc131-30e2-4fd5-8170-137b2911ae09,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CHA-M,Charcoal,M,16,12200,True
41de7b3d-cce8-430b-86c5-3b554f0ec61f,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CHA-L,Charcoal,L,10,12200,True
d42760cc-b575-4b6a-8225-2e3ec54931e7,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CHA-XL,Charcoal,XL,8,12200,True
af87483a-ca8c-4447-9a07-975d7cb292fc,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-CHA-XXL,Charcoal,XXL,6,12200,True
5700c7e4-9d5f-4e76-87b7-5caf4db1d452,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-WHI-XS,White,XS,21,12200,True
5d26d2dc-5396-46fd-b33b-cee1b57cc25c,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-WHI-S,White,S,22,12200,True
5800d12d-aa8d-4597-a4cf-e7470366bd05,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-WHI-M,White,M,10,12200,True
37d5a293-3569-48ab-bfc0-1f2afd95cbd3,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-WHI-L,White,L,7,12200,True
a100a785-dc9e-450c-b082-12a77e3748cf,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-WHI-XL,White,XL,8,12200,True
d44187a7-8ffc-495f-9373-ff2dd021b899,e0746308-fdcb-4ecb-888a-f96bcd8d6463,NV-10007-WHI-XXL,White,XXL,12,12200,True
cb655d68-d563-4baa-9575-744352a07bde,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-BLA-XS,Black,XS,5,14700,True
3a40b44e-b6a6-4eb5-8a74-e3af209c831e,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-BLA-S,Black,S,14,14700,True
f51c2264-6df7-41ba-a9cb-86bcfc69c272,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-BLA-M,Black,M,26,14700,True
82e98b7d-e1e5-4808-a9ea-419d4f34a9ff,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-BLA-L,Black,L,17,14700,True
da0e0427-d852-4719-a1e8-4687dc10904b,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-BLA-XL,Black,XL,22,14700,True
e7c88514-9bbd-4304-a74f-43a4a78d27bc,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-BLA-XXL,Black,XXL,9,14700,True
8ca95588-4346-405d-9232-15356f3125f6,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-CRE-XS,Cream,XS,19,14700,True
0a4c5e94-e820-4803-9a43-0d4aeada1d09,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-CRE-S,Cream,S,25,14700,True
ed2cbda8-a1d5-4485-87dd-94143147f333,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-CRE-M,Cream,M,20,14700,True
afcb53fd-b414-4f1d-a9e6-38129d548fae,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-CRE-L,Cream,L,16,14700,True
a225d5df-c9fc-49d0-9ee6-5503218961fd,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-CRE-XL,Cream,XL,0,14700,True
cadcee46-aa6c-4223-a5d6-afb486469c9f,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-CRE-XXL,Cream,XXL,21,14700,True
4a58eb76-0f75-44fe-8fd6-6d5e36de3308,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-RED-XS,Red,XS,26,14700,True
8dd37d56-5d22-48bb-ba6a-c3c8c2269332,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-RED-S,Red,S,17,14700,True
295bbeea-d89a-47bd-ba12-89ed7e63b45a,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-RED-M,Red,M,9,14700,True
79ae0eee-c222-4649-b4f1-ad389c3c4f89,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-RED-L,Red,L,21,14700,True
8e64335e-970c-48de-9d27-287ba2ab5149,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-RED-XL,Red,XL,3,14700,True
69faa3af-70bb-4631-b33d-7b25fa21f5e2,d58c9eb7-3997-4957-afe7-bbc33484292a,NV-10008-RED-XXL,Red,XXL,28,14700,True
6558e106-4ab8-4c3a-8994-6384abbcfd65,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-TEA-XS,Teal,XS,8,15900,True
4c422a26-5d08-4a7c-9bf6-aec65d3a1b36,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-TEA-S,Teal,S,5,15900,True
af12d3c0-6bbe-4daf-93b8-9c9c69771c8b,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-TEA-M,Teal,M,23,15900,True
0ea57d08-9b08-4a18-9bc2-53a3c97d7481,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-TEA-L,Teal,L,14,15900,True
4ac62748-6743-4ee3-9068-e10e63956ef0,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-TEA-XL,Teal,XL,17,15900,True
128878a7-ac47-42be-8e21-2af9cda75c6a,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-TEA-XXL,Teal,XXL,22,15900,True
6c479c33-1a10-4541-acd7-7b34e1e5b1da,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-OLI-XS,Olive,XS,13,15900,True
d537c4f1-7c83-4844-9a39-5e316e0fb805,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-OLI-S,Olive,S,17,15900,True
48cfe5d6-39bd-4a54-bf07-c0ecafaa9688,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-OLI-M,Olive,M,0,15900,True
76f63254-afb1-43b4-aaa3-c3aacaa9dddd,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-OLI-L,Olive,L,3,15900,True
e9e55236-71d8-4a65-a8fc-34e9d0719516,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-OLI-XL,Olive,XL,2,15900,True
0bc0fe64-0564-4be1-92bc-39d80340c871,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-OLI-XXL,Olive,XXL,28,15900,True
59b881a8-cd12-4937-b3a1-29db11a283b2,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-HEA-XS,Heather Gray,XS,22,15900,True
ef4c2270-386d-4b9b-a0e6-790d279027ef,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-HEA-S,Heather Gray,S,28,15900,True
ff1e895a-ea4a-400d-9120-259e369d7658,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-HEA-M,Heather Gray,M,4,15900,True
cf81f4e8-e276-4e2e-a812-4d2b25a620ff,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-HEA-L,Heather Gray,L,17,15900,True
a94b3214-1eeb-4dee-93be-29c556d1d54f,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-HEA-XL,Heather Gray,XL,1,15900,True
db91a720-2cc6-48d3-8523-07f3af48545c,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-HEA-XXL,Heather Gray,XXL,26,15900,True
f850272c-63e7-4c07-94b5-2f7e05da05d4,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-NAV-XS,Navy,XS,11,15900,True
51c54919-cc7d-43d6-ba60-aa47a96143f9,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-NAV-S,Navy,S,18,15900,True
565faab7-884a-4068-a6ec-45028ace4a92,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-NAV-M,Navy,M,17,15900,True
5ec61165-915f-43b4-a25f-fca15f5831fe,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-NAV-L,Navy,L,4,15900,True
d6c0ea86-90a9-494d-a498-5dbc7bd39d2c,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-NAV-XL,Navy,XL,13,15900,True
d0a198d3-e473-4db2-9bb7-5000682e2f8c,65dc84a1-8add-44cc-b9de-d68d920c66ec,NV-10009-NAV-XXL,Navy,XXL,4,15900,True
8e3239e1-d8ac-4398-b3b9-72a78012c257,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-OLI-XS,Olive,XS,21,13400,True
36359b37-8cc3-4473-b41e-455bb82a2246,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-OLI-S,Olive,S,27,13400,True
cc498fab-0f0c-43bf-9c1c-d33a46a91981,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-OLI-M,Olive,M,23,13400,True
05201b3f-2efe-4822-ae6f-b44126a8c2e5,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-OLI-L,Olive,L,25,13400,True
38c0b3b7-b59d-49cb-9775-6e3c8cb1652a,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-OLI-XL,Olive,XL,7,13400,True
786ed83d-a64c-47ad-a50e-70b56e7f2ff1,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-OLI-XXL,Olive,XXL,8,13400,True
683e6cdf-d0b8-46b9-b121-f0a0196ddcff,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-COB-XS,Cobalt,XS,5,13400,True
1e746381-91bd-4759-9985-b02ae557014e,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-COB-S,Cobalt,S,25,13400,True
b9814637-afb9-4f5e-8a65-46aa41f82e70,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-COB-M,Cobalt,M,22,13400,True
60d94549-1ac7-497b-93d9-f2f977ae34e9,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-COB-L,Cobalt,L,3,13400,True
649b1068-1dc3-4af5-b072-720f7ffa0705,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-COB-XL,Cobalt,XL,12,13400,True
8a39bde7-3682-4e2e-8f21-f18fcd15ec2b,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-COB-XXL,Cobalt,XXL,27,13400,True
89097d09-3b17-441c-8875-ea9f447fe0d1,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-SAN-XS,Sand,XS,1,13400,True
51be321f-0f8e-46fe-9ae6-71c30babf8e8,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-SAN-S,Sand,S,27,13400,True
1255a33b-2eba-4f51-bece-49022848c3e4,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-SAN-M,Sand,M,15,13400,True
360855c0-d28f-4521-befe-880057851d27,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-SAN-L,Sand,L,7,13400,True
8e2f0dbb-502c-4082-b92a-099f1e269c95,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-SAN-XL,Sand,XL,6,13400,True
7901e864-8ad8-4bae-a834-3cf2bfd830ab,500eb4d0-9058-4a54-a598-2368c5ea901f,NV-10010-SAN-XXL,Sand,XXL,26,13400,True
8b866598-6d6f-4010-8db1-40f22b5f0102,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-NAV-S,Navy,S,11,14700,True
d004dada-2d8e-4834-abec-0b66a55fbeb0,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-NAV-M,Navy,M,23,14700,True
243d6497-aa9c-470e-9b44-fa80fc1990af,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-NAV-L,Navy,L,25,14700,True
088536d8-aa31-4be0-b4cd-8235396bfccf,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-NAV-XL,Navy,XL,10,14700,True
5bff9363-ced7-40ff-97c1-4bac2880f8ac,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-WHI-S,White,S,13,14700,True
8043a8aa-c028-435c-bf86-08fd1400c3a2,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-WHI-M,White,M,19,14700,True
c866ffcf-c1f7-44d8-918a-b05962a6f278,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-WHI-L,White,L,16,14700,True
4a82e224-e46d-4578-a4dc-1e9691830091,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-WHI-XL,White,XL,3,14700,True
3ab138dd-828f-441c-a730-725ee78b77c0,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-TEA-S,Teal,S,12,14700,True
a9eca198-d9e6-4e53-8c3c-8ec454884065,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-TEA-M,Teal,M,28,14700,True
0d8538fa-bfe5-48f7-8cdf-f3b904f040b6,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-TEA-L,Teal,L,18,14700,True
9b1b02a8-2262-4681-9571-9af538e84247,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-TEA-XL,Teal,XL,6,14700,True
ba3116b0-49b4-4a15-9b86-2058524d0d7c,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-OLI-S,Olive,S,8,14700,True
9fc1d403-273d-4f36-86fd-4dbbcb09cde3,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-OLI-M,Olive,M,1,14700,True
8fc59a5c-bb2b-4011-8e63-a6b4ee051ea1,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-OLI-L,Olive,L,22,14700,True
b5e5b630-6022-42a1-971b-488cdaf2a9d4,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-OLI-XL,Olive,XL,13,14700,True
3cd08a6b-a20b-4b96-840a-4325c31d1afd,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-SAN-S,Sand,S,0,14700,True
5581c675-f65a-4ca0-9295-b5d3cc49c1fd,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-SAN-M,Sand,M,16,14700,True
fe482ae7-f774-46e7-a791-b6a5222836a2,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-SAN-L,Sand,L,25,14700,True
3f464d93-7983-4949-aa04-37d16acf6a3f,c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011-SAN-XL,Sand,XL,17,14700,True
9cddf094-7a1e-4e93-a502-9a2fc6b97bd1,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-BUR-S,Burgundy,S,19,20400,True
829f505a-9d9d-463c-9451-5118e5b2cfc3,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-BUR-M,Burgundy,M,18,20400,True
1b88fc02-f2f6-4d2e-b88d-1516b3f47ee3,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-BUR-L,Burgundy,L,9,20400,True
16b2d898-8d64-489b-b6a2-4d78928565f7,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-BUR-XL,Burgundy,XL,12,20400,True
a2228e02-9531-41de-aa9c-9f583f621638,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-WHI-S,White,S,17,20400,True
78f0e7c4-d6fb-4044-a8f3-38b4c88db174,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-WHI-M,White,M,26,20400,True
809cb214-d252-4bf0-9b27-b7564f3dd2eb,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-WHI-L,White,L,0,20400,True
3de553bb-23a6-4fae-86c7-d571d080f322,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-WHI-XL,White,XL,9,20400,True
d16b2eef-72e2-4284-95f3-7077fcab0027,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-NAV-S,Navy,S,9,20400,True
7dc34667-d91c-401b-8774-4bd51eead6eb,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-NAV-M,Navy,M,6,20400,True
4c294ada-86a3-4458-b2cf-10d125e2f0f6,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-NAV-L,Navy,L,13,20400,True
6c3cd3d2-5504-4819-9eb9-ca47770fc1f8,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-NAV-XL,Navy,XL,25,20400,True
70a8d399-e0db-438f-95a6-a7a9eafc8beb,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-COB-S,Cobalt,S,18,20400,True
4521baf3-1d5e-474d-add7-ba8adcb2e075,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-COB-M,Cobalt,M,19,20400,True
d794cbee-d65a-4fe8-b772-b611ecd8f68e,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-COB-L,Cobalt,L,20,20400,True
2cd6e3a6-0a41-4db3-875c-c8bc65145cd5,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-COB-XL,Cobalt,XL,10,20400,True
f7f70a1d-149e-4891-a88a-8034565dfc28,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-RED-S,Red,S,14,20400,True
05266e5d-5577-444a-a447-3972c18d19e5,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-RED-M,Red,M,14,20400,True
57f88408-8050-43e9-92c0-7c8c1797e55c,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-RED-L,Red,L,14,20400,True
34e595f7-4a90-4f9f-83e6-88378c16f02f,020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012-RED-XL,Red,XL,21,20400,True
c2027a4b-bb18-4e11-a5a5-f7ccaad6707e,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-COB-S,Cobalt,S,14,14000,True
07b2d2d8-4aa1-48b2-a138-a1a235186a85,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-COB-M,Cobalt,M,13,14000,True
703fc537-23de-4071-96cb-699f048c4516,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-COB-L,Cobalt,L,28,14000,True
9b38694a-8763-4686-9933-f78ef896cdf5,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-COB-XL,Cobalt,XL,20,14000,True
4914da69-1dfd-4c8d-8e17-04229f3cdd7a,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-BUR-S,Burgundy,S,18,14000,True
8c5a03a1-c733-463d-b301-3f05477e8e9b,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-BUR-M,Burgundy,M,6,14000,True
b8913c0f-bb01-4b59-b113-a71ca4a22d83,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-BUR-L,Burgundy,L,22,14000,True
1a606df9-627f-4f62-b294-364112dee801,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-BUR-XL,Burgundy,XL,22,14000,True
373eca03-0f94-496b-9609-e51d2f5d6f6b,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-RED-S,Red,S,12,14000,True
9a3ff5f5-5795-48f2-8f75-ecb15fe0b39f,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-RED-M,Red,M,15,14000,True
a20edddf-75a1-4cfa-b94a-81090b5035ee,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-RED-L,Red,L,12,14000,True
e8500175-8f0e-44fc-b40a-1b5032842d1b,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-RED-XL,Red,XL,7,14000,True
e66e2907-b812-4bd3-b554-da57e93f0893,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-OLI-S,Olive,S,4,14000,True
c23ddbae-5e42-40a1-84c3-fb57c0fe4e82,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-OLI-M,Olive,M,20,14000,True
0d747deb-62d5-47b5-9e1d-9d7d5f4d0773,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-OLI-L,Olive,L,22,14000,True
cc1de134-203b-4f1e-8692-9a268cf66437,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-OLI-XL,Olive,XL,0,14000,True
f8cab735-0333-4c3e-89d7-76c6dab8b2fe,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-WHI-S,White,S,28,14000,True
3dd51579-3594-4b88-b439-0e4cf65d5313,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-WHI-M,White,M,24,14000,True
e1563861-fc3d-4c17-9be0-15dc37e11f25,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-WHI-L,White,L,27,14000,True
ce521674-fc9f-4f65-84a7-5484afd24d42,d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013-WHI-XL,White,XL,24,14000,True
cfbf134d-c40a-49b5-9a7d-806412c62c37,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BLA-S,Black,S,26,14100,True
12611c3c-b1fb-45f0-bf84-239dea0f5191,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BLA-M,Black,M,20,14100,True
957411d5-91ba-4328-a0bf-f4fab7d036f4,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BLA-L,Black,L,8,14100,True
726be9c3-329d-4963-aa0a-bbe8449351bc,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BLA-XL,Black,XL,24,14100,True
181fbc27-54b4-40f7-9d24-cf2e7338be81,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-COB-S,Cobalt,S,24,14100,True
79dde9e1-235c-48d2-b76c-a48f6f13e9e5,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-COB-M,Cobalt,M,16,14100,True
35e59fa5-9441-4136-992a-0a3c52b5c167,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-COB-L,Cobalt,L,15,14100,True
20bb3e66-106e-4331-8544-4b63a3e9955f,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-COB-XL,Cobalt,XL,20,14100,True
1e6cffe3-945d-431d-bca0-43d58ec48321,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-HEA-S,Heather Gray,S,7,14100,True
f751abbf-bdd6-4366-bc1e-e2eaaf6a1fd2,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-HEA-M,Heather Gray,M,8,14100,True
074c48ed-b5ff-496b-9e7f-ebbab2bae22c,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-HEA-L,Heather Gray,L,14,14100,True
ff750af4-dd24-45a1-b4ab-a6505aef998d,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-HEA-XL,Heather Gray,XL,2,14100,True
a5400b04-8800-432c-879a-ae604d3bcc18,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-WHI-S,White,S,22,14100,True
47c82089-ba76-485d-9d94-729b063d33a3,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-WHI-M,White,M,9,14100,True
e0c86999-9cab-4d1f-9523-dd543122455d,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-WHI-L,White,L,7,14100,True
d582c742-d066-44b7-9f96-0b712e5752c3,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-WHI-XL,White,XL,8,14100,True
c1111c95-45bf-4ed8-abc2-1381ea1bb8a4,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-CRE-S,Cream,S,10,14100,True
bdee9679-4c87-480a-abed-3f90300cc90a,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-CRE-M,Cream,M,10,14100,True
b0738035-e3e1-4abb-9aba-5e383c284400,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-CRE-L,Cream,L,28,14100,True
285a796e-4b52-4cef-ba94-5593f24c1176,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-CRE-XL,Cream,XL,17,14100,True
c4007a37-53de-4838-8b64-bc4561f7ace9,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BUR-S,Burgundy,S,2,14100,True
51bda1cf-31a7-48aa-bac0-2665c6c52617,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BUR-M,Burgundy,M,4,14100,True
0f3bcdc5-1f9c-40df-bd10-bb2b78011cfd,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BUR-L,Burgundy,L,4,14100,True
8c2cab66-2f62-4bf4-8476-2bd301e8d117,d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014-BUR-XL,Burgundy,XL,7,14100,True
680d09aa-59d7-4828-af2d-19c34e906026,ad56f9fa-3d87-49ab-944e-149948b0d043,NV-10015-SAN-S,Sand,S,26,14600,True
1d20e354-94b5-497f-9361-907df3f6918c,ad56f9fa-3d87-49ab-944e-149948b0d043,NV-10015-SAN-M,Sand,M,13,14600,True
