id,product_id,author_name,rating,title,body,is_verified,helpful_count,created_at
c989edc8-a25d-4f26-a6fa-c695b038d7ea,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Emma I.,4,Nice fabric and stitching,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s surprisingly comfortable. Great for workouts and it doesn’t feel restrictive.",False,2,2025-01-18T19:03:40.989864+00:00
82729f91-6d49-428d-8cb0-ce5689664022,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Taylor E.,5,Worth it,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s warm without being heavy. Great for workouts and it doesn’t feel restrictive.",True,7,2024-03-26T15:32:40.989877+00:00
83c13622-f524-4433-91b5-9fe3b07b0851,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Noah O.,5,My new favorite,The color is true to the photos and the construction feels premium. I’d recommend it if you want something minimal and clean. Great for workouts and it doesn’t feel restrictive.,False,0,2024-02-14T07:25:40.989890+00:00
667bde64-fd08-41e7-b4d2-b2ef6a0ecfe6,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Mason B.,5,Looks even better in person,Fits as expected and feels great on the skin. Works well both for weekend trips and everyday wear. It holds its shape well. Great for workouts and it doesn’t feel restrictive.,True,6,2024-07-17T14:37:40.989903+00:00
11fb0687-17fa-4b8c-9928-7f6d40b3e22e,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Olivia Z.,5,Looks even better in person,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s very breathable. Great for workouts and it doesn’t feel restrictive.",True,0,2025-06-15T21:51:40.989915+00:00
b5768495-1be0-429b-93f3-e7af2de5de99,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Alex X.,5,Comfortable and breathable,Fits as expected and feels great on the skin. Works well both for running errands and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,False,5,2024-12-19T08:48:40.989929+00:00
feffe299-3959-4c92-ae25-50db26e71bab,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Chris I.,5,Looks even better in person,Fits as expected and feels great on the skin. Works well both for work and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,3,2025-09-21T18:07:40.989941+00:00
3924d98b-c0b1-4918-85b9-66caa16600f9,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Noah I.,4,Comfortable and breathable,I’ve worn it a few times now and it still looks new. The fabric feels lightweight and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,False,3,2025-03-30T17:31:40.989956+00:00
a609a338-575a-4d81-aeff-c1005b68e6fc,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Liam U.,5,Solid everyday piece,The color is true to the photos and the construction feels premium. I’d recommend it if you want something versatile. Great for workouts and it doesn’t feel restrictive.,True,8,2025-02-08T18:41:40.989986+00:00
339eeed6-4e26-4e21-805c-b484047e8eaa,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Ethan F.,5,My new favorite,I’ve worn it a few times now and it still looks new. The fabric feels lightweight and the fit is true to size. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,1,2024-08-21T11:31:40.989999+00:00
07303538-6e28-42cc-b03d-a5fb91200a10,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Lucas C.,5,"Good, but sizing runs a bit small",I’ve worn it a few times now and it still looks new. The fabric feels breathable and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,7,2025-04-02T00:59:40.990013+00:00
9426cd89-86bf-4555-8730-12047165dd1f,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Chris N.,3,Looks even better in person,I’ve worn it a few times now and it still looks new. The fabric feels breathable and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,0,2025-03-11T22:11:40.990026+00:00
3601e477-5f84-4701-bf00-7f75a45a566e,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Sophia O.,5,Exactly what I needed,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s surprisingly comfortable. Great for workouts and it doesn’t feel restrictive.",False,4,2024-04-02T00:57:40.990039+00:00
9f05b61f-cadd-497f-8aa1-e7fc1c259b7c,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Liam R.,4,Comfortable and breathable,The color is true to the photos and the construction feels premium. I’d recommend it if you want something minimal and clean. Great for workouts and it doesn’t feel restrictive.,False,13,2024-05-28T18:08:40.990052+00:00
1057fc02-b40e-4de7-9fcc-bd85de21b7b6,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Olivia F.,5,Great quality for the price,Fits as expected and feels great on the skin. Works well both for the gym and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,1,2025-01-09T08:21:40.990065+00:00
7ee9d7bf-69e9-4d3b-8b2d-a91ee165bf53,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Dylan X.,4,Exactly what I needed,Fits as expected and feels great on the skin. Works well both for daily wear and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,False,1,2025-09-25T11:55:40.990078+00:00
27d5de2f-d544-4216-aae2-8fe2b9e914b1,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Nina W.,4,Solid everyday piece,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s nice and flexible. Great for workouts and it doesn’t feel restrictive.",True,3,2024-12-02T05:48:40.990091+00:00
ddf145ba-ff81-4cbb-9dbe-e3ae6f16f9a9,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Jamie X.,5,Perfect fit and super comfortable,The color is true to the photos and the construction feels premium. I’d recommend it if you want something versatile. Great for workouts and it doesn’t feel restrictive.,False,2,2024-09-05T01:49:40.990103+00:00
0998dd95-373a-49ce-b5af-489327845e3d,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Mia V.,5,Exactly what I needed,The color is true to the photos and the construction feels premium. I’d recommend it if you want something easy to style. Great for workouts and it doesn’t feel restrictive.,True,5,2024-09-25T15:20:40.990116+00:00
ea65018a-4448-4c68-8ec2-4a25513a8f27,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Chris S.,5,Comfortable and breathable,Really happy with this purchase. The material feels soft and it’s comfortable for work. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,4,2024-08-17T17:17:40.990139+00:00
3a0b7f75-79f8-45c9-bc80-4fd4d24fa4da,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Sophia F.,4,Worth it,I’ve worn it a few times now and it still looks new. The fabric feels smooth and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,12,2025-01-20T04:12:40.990153+00:00
8fea1f5b-fe39-4103-bbbc-757a2504e5f3,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Mia R.,5,Perfect fit and super comfortable,Fits as expected and feels great on the skin. Works well both for weekend trips and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,4,2024-01-09T00:13:40.990169+00:00
85bf0bd5-de75-4fdd-8351-ec6323bd3cee,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Emma U.,5,Great quality for the price,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s nice and flexible. Great for workouts and it doesn’t feel restrictive.",True,0,2024-04-27T14:30:40.990184+00:00
a58d0bc0-cb3b-4218-a159-a72203ad5e6c,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Samantha A.,5,"Good, but sizing runs a bit small",I’ve worn it a few times now and it still looks new. The fabric feels lightweight and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,10,2024-04-09T13:17:40.990198+00:00
c237b37e-5785-4172-bceb-0820b21ba695,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Jordan B.,5,Comfortable and breathable,I’ve worn it a few times now and it still looks new. The fabric feels smooth and the fit is regular. Would buy again. Great for workouts and it doesn’t feel restrictive.,False,8,2024-07-27T14:04:40.990210+00:00
8d288811-d1d7-44b3-b791-f6193bc1bc56,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Jamie B.,5,Worth it,The color is true to the photos and the construction feels premium. I’d recommend it if you want something sporty but not flashy. Great for workouts and it doesn’t feel restrictive.,True,3,2025-12-13T14:56:40.990224+00:00
7a7821b5-3530-4c21-9589-4c1944d71292,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Olivia G.,4,Great quality for the price,The color is true to the photos and the construction feels premium. I’d recommend it if you want something easy to style. Great for workouts and it doesn’t feel restrictive.,True,10,2024-09-01T14:06:40.990236+00:00
b28fd41e-ebbe-4b2d-a41f-e974ca1230c5,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Aiden A.,4,Looks even better in person,I’ve worn it a few times now and it still looks new. The fabric feels lightweight and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,6,2024-06-28T18:52:40.990250+00:00
f8a6e2d4-34c6-475e-bc8b-5870a449913c,7594981e-3bf6-4ed3-af07-69b726c4f0ca,Zoe Z.,5,Perfect fit and super comfortable,I’ve worn it a few times now and it still looks new. The fabric feels soft and the fit is true to size. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,0,2024-03-01T10:58:40.990264+00:00
39d140b8-5199-4ccc-bb61-d123c5f27da1,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Liam C.,5,Great quality for the price,I’ve worn it a few times now and it still looks new. The fabric feels comfortable and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,0,2025-12-19T01:52:40.990298+00:00
6590bba9-76b3-4be3-9b19-3f3d50377221,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Aiden P.,5,Solid everyday piece,Really happy with this purchase. The material feels lightweight and it’s comfortable for going out. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,4,2025-09-15T00:51:40.990311+00:00
43614a96-abc6-4871-91fb-84a82e1ee9f8,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Mia F.,5,Exactly what I needed,I’ve worn it a few times now and it still looks new. The fabric feels thick and premium and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,False,2,2025-12-11T12:00:40.990325+00:00
cf67a2d1-bae8-4703-af6b-c2dde25623fd,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Lucas E.,4,Exactly what I needed,Really happy with this purchase. The material feels thick and premium and it’s comfortable for training sessions. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,8,2025-05-29T20:28:40.990337+00:00
7952213c-beb9-43da-9101-c266c38a39db,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Lucas R.,5,Worth it,Fits as expected and feels great on the skin. Works well both for the gym and everyday wear. The cut is flattering. Great for workouts and it doesn’t feel restrictive.,False,1,2025-05-17T05:50:40.990350+00:00
4cd32d3d-b247-4fd4-9c7e-63cec6c83943,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Ava V.,5,Great quality for the price,Really happy with this purchase. The material feels breathable and it’s comfortable for weekend trips. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,0,2024-11-09T16:17:40.990364+00:00
2ed8f8a1-2b53-4dfb-ad4e-b30e3e16911f,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Alex U.,5,Exactly what I needed,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s surprisingly comfortable. Great for workouts and it doesn’t feel restrictive.",True,9,2025-05-09T09:51:40.990379+00:00
baacac45-2cd3-4f77-a30a-56c2d6095f29,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Mia D.,5,"Good, but sizing runs a bit small",Fits as expected and feels great on the skin. Works well both for weekend trips and everyday wear. It holds its shape well. Great for workouts and it doesn’t feel restrictive.,True,2,2024-07-20T06:50:40.990391+00:00
0b567f22-a6e5-45ae-8736-d467883f70b8,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Dylan N.,4,Solid everyday piece,Fits as expected and feels great on the skin. Works well both for work and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,16,2023-12-15T07:49:40.990405+00:00
3f5a0920-420f-412b-9dde-1d43fffd9103,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Emma A.,4,Great quality for the price,The color is true to the photos and the construction feels premium. I’d recommend it if you want something well put together. Great for workouts and it doesn’t feel restrictive.,True,18,2024-08-21T17:12:40.990418+00:00
b2850327-1900-4c48-8ca2-faba9730382d,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Noah J.,4,Looks even better in person,Really happy with this purchase. The material feels comfortable and it’s comfortable for the gym. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,10,2025-02-03T02:40:40.990433+00:00
7dc4635e-0744-4a2d-8bd6-41908000dc6b,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Chris G.,4,Great quality for the price,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s nice and flexible. Great for workouts and it doesn’t feel restrictive.",True,7,2025-10-25T22:11:40.990445+00:00
23fc3c61-926c-471f-8756-a0df70d4846a,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Mia M.,5,My new favorite,Fits as expected and feels great on the skin. Works well both for daily wear and everyday wear. It holds its shape well. Great for workouts and it doesn’t feel restrictive.,True,4,2025-04-28T06:16:40.990458+00:00
aa5e0b71-0a26-44a9-9966-4fde751429bc,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Lucas V.,4,My new favorite,Really happy with this purchase. The material feels smooth and it’s comfortable for running errands. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,9,2025-09-13T15:51:40.990471+00:00
a9f4ed04-2bc0-44ed-978e-c2fc3d055f82,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Zoe X.,5,Exactly what I needed,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s very breathable. Great for workouts and it doesn’t feel restrictive.",False,6,2025-10-21T01:15:40.990484+00:00
316386fb-274d-4fc9-bc32-606019a91d19,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Jamie N.,3,Great quality for the price,Really happy with this purchase. The material feels smooth and it’s comfortable for going out. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,7,2024-08-14T19:32:40.990496+00:00
b3ad92ed-53a8-4c88-8785-130596b410ae,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Dylan S.,4,Comfortable and breathable,Fits as expected and feels great on the skin. Works well both for going out and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,4,2024-12-01T00:26:40.990509+00:00
730482df-e846-4073-8db0-b7396352fdfb,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Dylan U.,5,My new favorite,Fits as expected and feels great on the skin. Works well both for daily wear and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,10,2024-01-21T06:56:40.990524+00:00
dfacdce8-a664-4532-8a85-4e8f5cbc35bc,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Mason K.,3,Great quality for the price,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s very breathable. Great for workouts and it doesn’t feel restrictive.",True,3,2025-06-06T08:50:40.990538+00:00
396b05fe-76dc-4f53-9442-883959e97086,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Nina D.,4,Nice fabric and stitching,Fits as expected and feels great on the skin. Works well both for daily wear and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,7,2023-12-04T05:04:40.990555+00:00
1da89a14-b7f7-4030-add4-e1bdcd83da46,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Lucas Z.,5,Solid everyday piece,The color is true to the photos and the construction feels premium. I’d recommend it if you want something sporty but not flashy. Great for workouts and it doesn’t feel restrictive.,True,4,2025-04-06T04:55:40.990595+00:00
8e20c62e-53ed-41d1-8b94-86f9fe8fba2d,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Liam T.,4,Worth it,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s very breathable. Great for workouts and it doesn’t feel restrictive.",False,7,2024-01-23T13:50:40.990628+00:00
03363462-e628-4a2e-a37f-05c30b44607d,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Nina B.,5,Exactly what I needed,I’ve worn it a few times now and it still looks new. The fabric feels smooth and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,1,2024-09-20T22:28:40.990645+00:00
4c1b2e0f-bcdc-4754-bd93-836dfed8bdb2,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Jamie A.,4,My new favorite,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s very breathable. Great for workouts and it doesn’t feel restrictive.",False,4,2024-12-12T07:00:40.990659+00:00
c3414d4b-3d2c-4034-a814-cdc2bf1a041a,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Ethan J.,4,Looks even better in person,Really happy with this purchase. The material feels soft and it’s comfortable for weekend trips. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,1,2025-06-28T13:01:40.990672+00:00
6b0e1997-f858-4b7a-9c0c-2908d2545d40,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Emma F.,5,Solid everyday piece,The color is true to the photos and the construction feels premium. I’d recommend it if you want something versatile. Great for workouts and it doesn’t feel restrictive.,True,14,2023-12-17T16:43:40.990690+00:00
07e5bee9-31b4-43e2-a297-56de4762cea5,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Aiden K.,4,Great quality for the price,Really happy with this purchase. The material feels smooth and it’s comfortable for the gym. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,False,4,2025-06-10T20:28:40.990734+00:00
95d6c798-82ea-4758-9ff6-3278794174f7,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Noah L.,5,Looks even better in person,Fits as expected and feels great on the skin. Works well both for work and everyday wear. I’m considering getting another color. Great for workouts and it doesn’t feel restrictive.,True,9,2025-01-27T20:49:40.990763+00:00
12511b4f-3f24-460c-aba0-ea8613969699,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Jamie J.,5,Perfect fit and super comfortable,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s warm without being heavy. Great for workouts and it doesn’t feel restrictive.",True,8,2023-12-18T04:01:40.990798+00:00
9347cdcb-f280-4205-b4e8-d65d5d00de67,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Noah H.,4,Perfect fit and super comfortable,Really happy with this purchase. The material feels lightweight and it’s comfortable for daily wear. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,6,2025-09-22T04:26:40.990831+00:00
65cbd9fb-6b82-4a1b-9885-ee101223d064,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Sophia F.,5,Looks even better in person,Fits as expected and feels great on the skin. Works well both for weekend trips and everyday wear. The cut is flattering. Great for workouts and it doesn’t feel restrictive.,True,12,2025-08-11T17:51:40.990849+00:00
dbadf44e-97cd-4a5d-a1ef-9f2c2f85b85a,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Ethan D.,5,Perfect fit and super comfortable,Really happy with this purchase. The material feels lightweight and it’s comfortable for weekend trips. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,17,2024-10-02T14:24:40.990862+00:00
0a42e0d3-116c-4db2-994d-6e8613d302b6,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Nina R.,5,Exactly what I needed,Fits as expected and feels great on the skin. Works well both for running errands and everyday wear. No issues after washing. Great for workouts and it doesn’t feel restrictive.,False,2,2025-09-29T02:44:40.990876+00:00
48a3e3ac-f754-48b8-9ab9-3aaee132349c,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Noah C.,4,Looks even better in person,I’ve worn it a few times now and it still looks new. The fabric feels smooth and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,6,2025-08-17T01:01:40.990890+00:00
66f9c99d-4016-4529-b0d1-86185d397366,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Mia S.,5,Perfect fit and super comfortable,I’ve worn it a few times now and it still looks new. The fabric feels comfortable and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,0,2024-10-09T14:45:40.990906+00:00
9a03092d-3054-4539-8fe5-adb800192ee0,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Lucas W.,5,Nice fabric and stitching,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s nice and flexible. Great for workouts and it doesn’t feel restrictive.",True,0,2025-03-24T19:55:40.990919+00:00
69e918a1-c681-460a-816b-f63ade116762,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Emma A.,5,My new favorite,The color is true to the photos and the construction feels premium. I’d recommend it if you want something versatile. Great for workouts and it doesn’t feel restrictive.,True,14,2025-02-07T18:50:40.990932+00:00
60c4298a-8500-4976-95d7-f92d1a2e225e,e0746308-fdcb-4ecb-888a-f96bcd8d6463,Aiden D.,5,Perfect fit and super comfortable,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s warm without being heavy. Great for workouts and it doesn’t feel restrictive.",True,12,2023-12-09T05:07:40.990945+00:00
ed2ea269-fb21-48dc-9280-714d970f7072,d58c9eb7-3997-4957-afe7-bbc33484292a,Nina D.,5,Exactly what I needed,The color is true to the photos and the construction feels premium. I’d recommend it if you want something sporty but not flashy. Great for workouts and it doesn’t feel restrictive.,True,17,2024-09-27T01:34:40.990993+00:00
4b675a8e-1198-4214-ae1b-ec26d5e85daa,d58c9eb7-3997-4957-afe7-bbc33484292a,Jamie F.,4,Looks even better in person,The color is true to the photos and the construction feels premium. I’d recommend it if you want something versatile. Great for workouts and it doesn’t feel restrictive.,True,0,2024-12-19T05:06:40.991008+00:00
18cc9ffa-c9e3-4e98-9589-e67de6acaa07,d58c9eb7-3997-4957-afe7-bbc33484292a,Ava G.,5,Perfect fit and super comfortable,Really happy with this purchase. The material feels soft and it’s comfortable for training sessions. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,False,14,2024-01-14T13:28:40.991024+00:00
66c1525b-c5d5-4c7d-bc64-b0e1252e8894,d58c9eb7-3997-4957-afe7-bbc33484292a,Sophia H.,4,"Good, but sizing runs a bit small",I’ve worn it a few times now and it still looks new. The fabric feels breathable and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,2,2025-07-13T10:18:40.991063+00:00
ec966a6b-0675-49f5-8378-0cedf88fd556,d58c9eb7-3997-4957-afe7-bbc33484292a,Aiden W.,4,Worth it,Really happy with this purchase. The material feels thick and premium and it’s comfortable for going out. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,15,2025-05-30T02:12:40.991077+00:00
be2263c0-fd8d-4213-b5ec-9896da5eabad,d58c9eb7-3997-4957-afe7-bbc33484292a,Noah A.,5,Perfect fit and super comfortable,The color is true to the photos and the construction feels premium. I’d recommend it if you want something easy to style. Great for workouts and it doesn’t feel restrictive.,True,2,2025-09-10T01:53:40.991089+00:00
c1a46eae-5bbb-496b-8816-d3d91ff25c51,d58c9eb7-3997-4957-afe7-bbc33484292a,Mia W.,5,Solid everyday piece,The color is true to the photos and the construction feels premium. I’d recommend it if you want something sporty but not flashy. Great for workouts and it doesn’t feel restrictive.,True,1,2025-03-07T05:55:40.991102+00:00
159ff64b-f2f4-4c06-b629-1bb023b9278a,d58c9eb7-3997-4957-afe7-bbc33484292a,Noah I.,5,Great quality for the price,The color is true to the photos and the construction feels premium. I’d recommend it if you want something minimal and clean. Great for workouts and it doesn’t feel restrictive.,True,3,2025-09-09T18:06:40.991115+00:00
cd07cbc1-3d36-4470-9778-c38bfe68699e,d58c9eb7-3997-4957-afe7-bbc33484292a,Dylan C.,5,Looks even better in person,Really happy with this purchase. The material feels smooth and it’s comfortable for the gym. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,False,0,2024-12-17T05:48:40.991130+00:00
590bd093-61b5-403b-a15e-15730b1e640d,d58c9eb7-3997-4957-afe7-bbc33484292a,Taylor T.,5,Great quality for the price,I’ve worn it a few times now and it still looks new. The fabric feels smooth and the fit is relaxed. Would buy again. Great for workouts and it doesn’t feel restrictive.,False,4,2025-09-30T22:34:40.991144+00:00
f61d307b-ac81-4dac-9c7a-b1d62a83b608,d58c9eb7-3997-4957-afe7-bbc33484292a,Olivia R.,4,Comfortable and breathable,Really happy with this purchase. The material feels lightweight and it’s comfortable for daily wear. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,12,2025-09-19T17:09:40.991162+00:00
3c3505ec-b2a5-4892-9e74-410801152f69,d58c9eb7-3997-4957-afe7-bbc33484292a,Emma L.,5,Perfect fit and super comfortable,Fits as expected and feels great on the skin. Works well both for the gym and everyday wear. The cut is flattering. Great for workouts and it doesn’t feel restrictive.,True,3,2025-10-29T04:58:40.991174+00:00
58e9ad18-d80f-4dcf-a5d1-562e324b1105,d58c9eb7-3997-4957-afe7-bbc33484292a,Zoe L.,5,Nice fabric and stitching,Fits as expected and feels great on the skin. Works well both for work and everyday wear. The cut is flattering. Great for workouts and it doesn’t feel restrictive.,False,4,2023-11-18T14:04:40.991187+00:00
46671802-3b96-46e8-89ef-444fb4a2b790,d58c9eb7-3997-4957-afe7-bbc33484292a,Liam A.,5,Worth it,Really happy with this purchase. The material feels breathable and it’s comfortable for weekend trips. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,True,8,2023-11-24T04:22:40.991200+00:00
8c140628-8ade-40bf-b275-e5a0faedade5,d58c9eb7-3997-4957-afe7-bbc33484292a,Aiden I.,5,Perfect fit and super comfortable,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s very breathable. Great for workouts and it doesn’t feel restrictive.",True,10,2024-09-27T23:32:40.991222+00:00
aed88963-a2e5-4aed-a33d-22ff367139c1,d58c9eb7-3997-4957-afe7-bbc33484292a,Jamie F.,5,My new favorite,The color is true to the photos and the construction feels premium. I’d recommend it if you want something sporty but not flashy. Great for workouts and it doesn’t feel restrictive.,True,13,2025-06-23T09:55:40.991239+00:00
071e57ea-292b-4dcd-8f65-fa99c4a3a616,d58c9eb7-3997-4957-afe7-bbc33484292a,Ethan B.,4,Worth it,"I was a bit skeptical at first, but it exceeded my expectations. Great details, nice stitching, and it’s surprisingly comfortable. Great for workouts and it doesn’t feel restrictive.",True,6,2025-02-17T07:50:40.991260+00:00
bc106f99-3388-4af7-9063-c7447663f76c,d58c9eb7-3997-4957-afe7-bbc33484292a,Taylor K.,4,Looks even better in person,The color is true to the photos and the construction feels premium. I’d recommend it if you want something minimal and clean. Great for workouts and it doesn’t feel restrictive.,True,11,2025-10-09T15:45:40.991291+00:00
224ab1c1-b937-4536-b277-44c32487977f,d58c9eb7-3997-4957-afe7-bbc33484292a,Zoe N.,5,My new favorite,I’ve worn it a few times now and it still looks new. The fabric feels smooth and the fit is slightly oversized. Would buy again. Great for workouts and it doesn’t feel restrictive.,True,5,2024-09-12T01:15:40.991306+00:00
7392102f-c46f-4390-b4df-b83eb12bc234,d58c9eb7-3997-4957-afe7-bbc33484292a,Aiden P.,4,Perfect fit and super comfortable,Really happy with this purchase. The material feels thick and premium and it’s comfortable for weekend trips. Shipping was quick too. Great for workouts and it doesn’t feel restrictive.,False,0,2025-04-20T01:41:40.991319+00:00
098c556c-dc60-4e68-b096-6acd860b1e9b,d58c9eb7-3997-4957-afe7-bbc33484292a,Lucas N.,3,Nice fabric and stitching,The color is true to the photos and the construction feels premium. I’d recommend it if you want something easy to style. Great for workouts and it doesn’t feel restrictive.,True,7,2025-08-04T02:39:40.991333+00:00
