id,sku,name,slug,brand,category,subcategory,currency,price,compare_at_price,discount_percent,rating,review_count,tags,details,options,images,is_new_arrival,is_featured,created_at,updated_at
ccdb9f7a-69a5-4045-b9c9-e51057ab1dd8,NV-10021,Studio Contrast Night Oxford Shirt,studio-contrast-night-oxford-shirt-10021,NUVRA,Apparel,Shirts,PLN,198.0,256.0,23,4.4,32,"[""shirts"", ""party"", ""new"", ""night-out""]","{""material"": ""oxford cotton"", ""fit"": ""Regular fit"", ""style"": ""Party"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Crisp collar"", ""Easy to dress up"", ""Soft, breathable fabric"", ""High-quality construction""]}","{""colors"": [{""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/studio-contrast-night-oxford-shirt-10021/1.jpg"", ""gallery"": [""/images/products/studio-contrast-night-oxford-shirt-10021/1.jpg"", ""/images/products/studio-contrast-night-oxford-shirt-10021/2.jpg"", ""/images/products/studio-contrast-night-oxford-shirt-10021/3.jpg"", ""/images/products/studio-contrast-night-oxford-shirt-10021/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
afab37e9-a959-413f-81d5-0190c3048aa8,NV-10022,Pulse Performance Everyday Poplin Shirt,pulse-performance-everyday-poplin-shirt-10022,NUVRA,Apparel,Shirts,PLN,274.0,367.0,25,4.7,36,"[""shirts"", ""casual"", ""new""]","{""material"": ""viscose blend"", ""fit"": ""Slim fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""High-quality construction"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Red"", ""hex"": ""#D72638""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/pulse-performance-everyday-poplin-shirt-10022/1.jpg"", ""gallery"": [""/images/products/pulse-performance-everyday-poplin-shirt-10022/1.jpg"", ""/images/products/pulse-performance-everyday-poplin-shirt-10022/2.jpg"", ""/images/products/pulse-performance-everyday-poplin-shirt-10022/3.jpg"", ""/images/products/pulse-performance-everyday-poplin-shirt-10022/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
45797b7f-5363-40da-b235-0ed0709b41b0,NV-10023,Stone Minimal Smart Poplin Shirt,stone-minimal-smart-poplin-shirt-10023,NUVRA,Apparel,Shirts,PLN,318.0,389.0,18,4.5,19,"[""shirts"", ""formal"", ""new"", ""smart"", ""office""]","{""material"": ""linen blend"", ""fit"": ""Regular fit"", ""style"": ""Formal"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Easy to dress up"", ""High-quality construction"", ""Crisp collar"", ""Comfortable fit"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/stone-minimal-smart-poplin-shirt-10023/1.jpg"", ""gallery"": [""/images/products/stone-minimal-smart-poplin-shirt-10023/1.jpg"", ""/images/products/stone-minimal-smart-poplin-shirt-10023/2.jpg"", ""/images/products/stone-minimal-smart-poplin-shirt-10023/3.jpg"", ""/images/products/stone-minimal-smart-poplin-shirt-10023/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
71298f1a-f671-40db-8fb0-e18fc8790d96,NV-10024,Nova Classic Night Poplin Shirt,nova-classic-night-poplin-shirt-10024,NUVRA,Apparel,Shirts,PLN,261.0,354.0,26,4.7,12,"[""shirts"", ""party"", ""new"", ""night-out""]","{""material"": ""linen blend"", ""fit"": ""Slim fit"", ""style"": ""Party"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Crisp collar"", ""High-quality construction"", ""Comfortable fit"", ""Soft, breathable fabric"", ""Easy to dress up""]}","{""colors"": [{""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/nova-classic-night-poplin-shirt-10024/1.jpg"", ""gallery"": [""/images/products/nova-classic-night-poplin-shirt-10024/1.jpg"", ""/images/products/nova-classic-night-poplin-shirt-10024/2.jpg"", ""/images/products/nova-classic-night-poplin-shirt-10024/3.jpg"", ""/images/products/nova-classic-night-poplin-shirt-10024/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
3ae68620-ae32-4c9c-9a5e-05231427691b,NV-10025,Nova Clean Night Oxford Shirt,nova-clean-night-oxford-shirt-10025,NUVRA,Apparel,Shirts,PLN,269.0,336.0,20,4.6,14,"[""shirts"", ""party"", ""new"", ""night-out""]","{""material"": ""viscose blend"", ""fit"": ""Relaxed fit"", ""style"": ""Party"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""High-quality construction"", ""Easy to dress up"", ""Comfortable fit"", ""Soft, breathable fabric"", ""Crisp collar""]}","{""colors"": [{""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/nova-clean-night-oxford-shirt-10025/1.jpg"", ""gallery"": [""/images/products/nova-clean-night-oxford-shirt-10025/1.jpg"", ""/images/products/nova-clean-night-oxford-shirt-10025/2.jpg"", ""/images/products/nova-clean-night-oxford-shirt-10025/3.jpg"", ""/images/products/nova-clean-night-oxford-shirt-10025/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
0ed3aba2-cb5d-43be-84fc-fff1ebbbacb8,NV-10026,Studio Graphic Everyday Poplin Shirt,studio-graphic-everyday-poplin-shirt-10026,NUVRA,Apparel,Shirts,PLN,261.0,,0,4.5,11,"[""shirts"", ""casual"", ""new""]","{""material"": ""oxford cotton"", ""fit"": ""Regular fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""Soft, breathable fabric"", ""High-quality construction""]}","{""colors"": [{""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/studio-graphic-everyday-poplin-shirt-10026/1.jpg"", ""gallery"": [""/images/products/studio-graphic-everyday-poplin-shirt-10026/1.jpg"", ""/images/products/studio-graphic-everyday-poplin-shirt-10026/2.jpg"", ""/images/products/studio-graphic-everyday-poplin-shirt-10026/3.jpg"", ""/images/products/studio-graphic-everyday-poplin-shirt-10026/4.jpg""]}",False,True,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
bd623b44-0e6b-425b-9fd7-8ad02bbc19ad,NV-10027,Flux Classic Everyday Resort Shirt,flux-classic-everyday-resort-shirt-10027,NUVRA,Apparel,Shirts,PLN,183.0,,0,4.7,34,"[""shirts"", ""casual"", ""new""]","{""material"": ""cotton poplin"", ""fit"": ""Regular fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Soft, breathable fabric"", ""Comfortable fit"", ""High-quality construction""]}","{""colors"": [{""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Navy"", ""hex"": ""#1B2A41""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/flux-classic-everyday-resort-shirt-10027/1.jpg"", ""gallery"": [""/images/products/flux-classic-everyday-resort-shirt-10027/1.jpg"", ""/images/products/flux-classic-everyday-resort-shirt-10027/2.jpg"", ""/images/products/flux-classic-everyday-resort-shirt-10027/3.jpg"", ""/images/products/flux-classic-everyday-resort-shirt-10027/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
4f1c799d-c24c-4ba7-b34e-94b4c25be070,NV-10028,Prime Contrast Smart Poplin Shirt,prime-contrast-smart-poplin-shirt-10028,NUVRA,Apparel,Shirts,PLN,329.0,,0,4.7,41,"[""shirts"", ""formal"", ""new"", ""smart"", ""office""]","{""material"": ""cotton poplin"", ""fit"": ""Slim fit"", ""style"": ""Formal"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Crisp collar"", ""Comfortable fit"", ""Soft, breathable fabric"", ""High-quality construction""]}","{""colors"": [{""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/prime-contrast-smart-poplin-shirt-10028/1.jpg"", ""gallery"": [""/images/products/prime-contrast-smart-poplin-shirt-10028/1.jpg"", ""/images/products/prime-contrast-smart-poplin-shirt-10028/2.jpg"", ""/images/products/prime-contrast-smart-poplin-shirt-10028/3.jpg"", ""/images/products/prime-contrast-smart-poplin-shirt-10028/4.jpg""]}",True,True,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
49d4ba27-b949-4ba2-80dc-797cf8aa6f4e,NV-10029,Nova Tech Night Poplin Shirt,nova-tech-night-poplin-shirt-10029,NUVRA,Apparel,Shirts,PLN,230.0,,0,4.7,13,"[""shirts"", ""party"", ""new"", ""night-out""]","{""material"": ""oxford cotton"", ""fit"": ""Relaxed fit"", ""style"": ""Party"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Crisp collar"", ""Soft, breathable fabric"", ""Easy to dress up"", ""Comfortable fit"", ""High-quality construction""]}","{""colors"": [{""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/nova-tech-night-poplin-shirt-10029/1.jpg"", ""gallery"": [""/images/products/nova-tech-night-poplin-shirt-10029/1.jpg"", ""/images/products/nova-tech-night-poplin-shirt-10029/2.jpg"", ""/images/products/nova-tech-night-poplin-shirt-10029/3.jpg"", ""/images/products/nova-tech-night-poplin-shirt-10029/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
f5e73a20-dd68-43ac-8a2e-6867d1a93b41,NV-10030,Atlas Graphic Smart Oxford Shirt,atlas-graphic-smart-oxford-shirt-10030,NUVRA,Apparel,Shirts,PLN,305.0,,0,4.4,28,"[""shirts"", ""formal"", ""new"", ""smart"", ""office""]","{""material"": ""linen blend"", ""fit"": ""Relaxed fit"", ""style"": ""Formal"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Easy to dress up"", ""Soft, breathable fabric"", ""Comfortable fit"", ""Crisp collar"", ""High-quality construction""]}","{""colors"": [{""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/atlas-graphic-smart-oxford-shirt-10030/1.jpg"", ""gallery"": [""/images/products/atlas-graphic-smart-oxford-shirt-10030/1.jpg"", ""/images/products/atlas-graphic-smart-oxford-shirt-10030/2.jpg"", ""/images/products/atlas-graphic-smart-oxford-shirt-10030/3.jpg"", ""/images/products/atlas-graphic-smart-oxford-shirt-10030/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
514fd910-7b7c-4de8-8ea4-153eb21d2891,NV-10031,Iron Ribbed Everyday Hoodie,iron-ribbed-everyday-hoodie-10031,NUVRA,Apparel,Hoodie,PLN,367.0,,0,4.8,10,"[""hoodie"", ""casual"", ""new""]","{""material"": ""loopback cotton"", ""fit"": ""Relaxed fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""High-quality construction"", ""Comfortable fit"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Black"", ""hex"": ""#111111""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/iron-ribbed-everyday-hoodie-10031/1.jpg"", ""gallery"": [""/images/products/iron-ribbed-everyday-hoodie-10031/1.jpg"", ""/images/products/iron-ribbed-everyday-hoodie-10031/2.jpg"", ""/images/products/iron-ribbed-everyday-hoodie-10031/3.jpg"", ""/images/products/iron-ribbed-everyday-hoodie-10031/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
37e7969b-f667-4789-821e-b8f667a6db7b,NV-10032,Iron Graphic Everyday Hoodie,iron-graphic-everyday-hoodie-10032,NUVRA,Apparel,Hoodie,PLN,274.0,349.0,21,4.6,34,"[""hoodie"", ""casual"", ""new""]","{""material"": ""cotton-poly blend"", ""fit"": ""Regular fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Soft, breathable fabric"", ""High-quality construction"", ""Comfortable fit""]}","{""colors"": [{""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/iron-graphic-everyday-hoodie-10032/1.jpg"", ""gallery"": [""/images/products/iron-graphic-everyday-hoodie-10032/1.jpg"", ""/images/products/iron-graphic-everyday-hoodie-10032/2.jpg"", ""/images/products/iron-graphic-everyday-hoodie-10032/3.jpg"", ""/images/products/iron-graphic-everyday-hoodie-10032/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
00a64ee4-b38a-498b-b58b-f2366d6b9bbd,NV-10033,Prime Tonal Everyday Zip Hoodie,prime-tonal-everyday-zip-hoodie-10033,NUVRA,Apparel,Hoodie,PLN,371.0,469.0,21,4.6,12,"[""hoodie"", ""casual"", ""new""]","{""material"": ""cotton-poly blend"", ""fit"": ""Oversized fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""High-quality construction"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Black"", ""hex"": ""#111111""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/prime-tonal-everyday-zip-hoodie-10033/1.jpg"", ""gallery"": [""/images/products/prime-tonal-everyday-zip-hoodie-10033/1.jpg"", ""/images/products/prime-tonal-everyday-zip-hoodie-10033/2.jpg"", ""/images/products/prime-tonal-everyday-zip-hoodie-10033/3.jpg"", ""/images/products/prime-tonal-everyday-zip-hoodie-10033/4.jpg""]}",False,True,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
45c469e2-8673-4249-8839-d7269927506e,NV-10034,Nova Clean Performance Zip Hoodie,nova-clean-performance-zip-hoodie-10034,NUVRA,Apparel,Hoodie,PLN,303.0,,0,4.6,13,"[""hoodie"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""brushed fleece"", ""fit"": ""Relaxed fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Freedom of movement"", ""Comfortable fit"", ""Moisture-wicking feel"", ""High-quality construction""]}","{""colors"": [{""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/nova-clean-performance-zip-hoodie-10034/1.jpg"", ""gallery"": [""/images/products/nova-clean-performance-zip-hoodie-10034/1.jpg"", ""/images/products/nova-clean-performance-zip-hoodie-10034/2.jpg"", ""/images/products/nova-clean-performance-zip-hoodie-10034/3.jpg"", ""/images/products/nova-clean-performance-zip-hoodie-10034/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
b80cc486-3be9-4a61-bfb7-63485d0214cf,NV-10035,Prime Graphic Performance Zip Hoodie,prime-graphic-performance-zip-hoodie-10035,NUVRA,Apparel,Hoodie,PLN,199.0,288.0,31,4.5,36,"[""hoodie"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""fleece cotton"", ""fit"": ""Regular fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Moisture-wicking feel"", ""Comfortable fit"", ""Freedom of movement"", ""High-quality construction""]}","{""colors"": [{""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/prime-graphic-performance-zip-hoodie-10035/1.jpg"", ""gallery"": [""/images/products/prime-graphic-performance-zip-hoodie-10035/1.jpg"", ""/images/products/prime-graphic-performance-zip-hoodie-10035/2.jpg"", ""/images/products/prime-graphic-performance-zip-hoodie-10035/3.jpg"", ""/images/products/prime-graphic-performance-zip-hoodie-10035/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
741d4385-4107-4c94-ad01-069b2590774a,NV-10036,Urban Tonal Everyday Hoodie,urban-tonal-everyday-hoodie-10036,NUVRA,Apparel,Hoodie,PLN,214.0,,0,4.5,36,"[""hoodie"", ""casual"", ""new""]","{""material"": ""fleece cotton"", ""fit"": ""Relaxed fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""Soft, breathable fabric"", ""High-quality construction""]}","{""colors"": [{""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Black"", ""hex"": ""#111111""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/urban-tonal-everyday-hoodie-10036/1.jpg"", ""gallery"": [""/images/products/urban-tonal-everyday-hoodie-10036/1.jpg"", ""/images/products/urban-tonal-everyday-hoodie-10036/2.jpg"", ""/images/products/urban-tonal-everyday-hoodie-10036/3.jpg"", ""/images/products/urban-tonal-everyday-hoodie-10036/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
d236e93b-1bdb-4965-b1ee-98339f3da177,NV-10037,Prime Vintage Performance Pullover Hoodie,prime-vintage-performance-pullover-hoodie-10037,NUVRA,Apparel,Hoodie,PLN,369.0,530.0,30,4.8,41,"[""hoodie"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""cotton-poly blend"", ""fit"": ""Regular fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Moisture-wicking feel"", ""Comfortable fit"", ""High-quality construction"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Black"", ""hex"": ""#111111""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/prime-vintage-performance-pullover-hoodie-10037/1.jpg"", ""gallery"": [""/images/products/prime-vintage-performance-pullover-hoodie-10037/1.jpg"", ""/images/products/prime-vintage-performance-pullover-hoodie-10037/2.jpg"", ""/images/products/prime-vintage-performance-pullover-hoodie-10037/3.jpg"", ""/images/products/prime-vintage-performance-pullover-hoodie-10037/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
64335d3f-c43e-4022-8585-fc7036d43e80,NV-10038,Night Tonal Performance Zip Hoodie,night-tonal-performance-zip-hoodie-10038,NUVRA,Apparel,Hoodie,PLN,267.0,329.0,19,4.6,10,"[""hoodie"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""loopback cotton"", ""fit"": ""Regular fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Freedom of movement"", ""High-quality construction"", ""Moisture-wicking feel"", ""Soft, breathable fabric"", ""Comfortable fit""]}","{""colors"": [{""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/night-tonal-performance-zip-hoodie-10038/1.jpg"", ""gallery"": [""/images/products/night-tonal-performance-zip-hoodie-10038/1.jpg"", ""/images/products/night-tonal-performance-zip-hoodie-10038/2.jpg"", ""/images/products/night-tonal-performance-zip-hoodie-10038/3.jpg"", ""/images/products/night-tonal-performance-zip-hoodie-10038/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
2867d8eb-52c2-4746-bd7b-c3abdd4cb01f,NV-10039,Prime Vintage Performance Hoodie,prime-vintage-performance-hoodie-10039,NUVRA,Apparel,Hoodie,PLN,271.0,,0,4.6,19,"[""hoodie"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""fleece cotton"", ""fit"": ""Regular fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Freedom of movement"", ""Moisture-wicking feel"", ""Soft, breathable fabric"", ""High-quality construction"", ""Comfortable fit""]}","{""colors"": [{""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/prime-vintage-performance-hoodie-10039/1.jpg"", ""gallery"": [""/images/products/prime-vintage-performance-hoodie-10039/1.jpg"", ""/images/products/prime-vintage-performance-hoodie-10039/2.jpg"", ""/images/products/prime-vintage-performance-hoodie-10039/3.jpg"", ""/images/products/prime-vintage-performance-hoodie-10039/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
06849d6e-c253-40b8-b0ee-07c8829d1a67,NV-10040,Pulse Vintage Everyday Hoodie,pulse-vintage-everyday-hoodie-10040,NUVRA,Apparel,Hoodie,PLN,282.0,404.0,30,4.5,45,"[""hoodie"", ""casual"", ""new""]","{""material"": ""loopback cotton"", ""fit"": ""Oversized fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""High-quality construction"", ""Soft, breathable fabric"", ""Comfortable fit""]}","{""colors"": [{""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""]}","{""hero"": ""/images/products/pulse-vintage-everyday-hoodie-10040/1.jpg"", ""gallery"": [""/images/products/pulse-vintage-everyday-hoodie-10040/1.jpg"", ""/images/products/pulse-vintage-everyday-hoodie-10040/2.jpg"", ""/images/products/pulse-vintage-everyday-hoodie-10040/3.jpg"", ""/images/products/pulse-vintage-everyday-hoodie-10040/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
c757506a-87d1-423c-882b-6226aaf74e18,NV-10041,Urban Classic Night Denim Jeans,urban-classic-night-denim-jeans-10041,NUVRA,Apparel,Jeans,PLN,364.0,,0,4.8,27,"[""jeans"", ""party"", ""new"", ""night-out""]","{""material"": ""denim 13oz"", ""fit"": ""Straight fit"", ""style"": ""Party"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""Soft, breathable fabric"", ""Durable denim"", ""Everyday versatility"", ""High-quality construction""]}","{""colors"": [{""name"": ""Charcoal"", ""hex"": ""#2E2E2E""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}], ""sizes"": [""28"", ""30"", ""32"", ""34"", ""36""]}","{""hero"": ""/images/products/urban-classic-night-denim-jeans-10041/1.jpg"", ""gallery"": [""/images/products/urban-classic-night-denim-jeans-10041/1.jpg"", ""/images/products/urban-classic-night-denim-jeans-10041/2.jpg"", ""/images/products/urban-classic-night-denim-jeans-10041/3.jpg"", ""/images/products/urban-classic-night-denim-jeans-10041/4.jpg""]}",False,True,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
